Date_Time;Temp_C;Po_mmHg;Pground_mmHg;Rh_percent;WindDirection;MeanWindSpeed_mSec;MinTemp_C;MaxTemp_C;Precipitation_mm
18.05.2018 05:00;14.2;754.6;760.8;89;Wind blowing from the north;1;;;
18.05.2018 02:00;15.5;755.2;761.4;85;Wind blowing from the north-east;2;;;No precipitation
17.05.2018 23:00;17.4;755.8;762;76;Wind blowing from the north-west;1;;;
17.05.2018 20:00;19.2;755.1;761.2;69;Wind blowing from the west-northwest;4;;22.4;No precipitation
17.05.2018 17:00;22.4;754.9;760.9;55;Wind blowing from the south;2;;;
17.05.2018 14:00;21.4;755.7;761.8;61;Wind blowing from the south;4;;;No precipitation
17.05.2018 11:00;19.7;756.2;762.4;63;Wind blowing from the south;3;;;
17.05.2018 08:00;18;756.1;762.2;81;Wind blowing from the east;1;12.1;;6
17.05.2018 05:00;13.1;755.8;762;91;Wind blowing from the north;1;;;
17.05.2018 02:00;13.9;755.7;761.9;93;Wind blowing from the north;1;;;5
16.05.2018 23:00;14.3;756.1;762.4;93;Wind blowing from the north;1;;;
16.05.2018 20:00;16;755.7;761.8;87;Wind blowing from the east;1;;19.8;5
16.05.2018 17:00;18;756;762.1;67;Wind blowing from the south-southwest;3;;;
16.05.2018 14:00;18.9;756.2;762.3;62;Wind blowing from the south-southwest;4;;;No precipitation
16.05.2018 11:00;18.7;756.4;762.5;55;Wind blowing from the south-southeast;2;;;
16.05.2018 08:00;14.6;756.3;762.5;78;Wind blowing from the north-east;1;7.8;;0.2
16.05.2018 05:00;8.7;755.8;762.2;91;Calm, no wind;0;;;
16.05.2018 02:00;10;755.8;762.1;91;Wind blowing from the north-northeast;1;;;No precipitation
15.05.2018 23:00;11.5;755.6;761.9;88;Wind blowing from the north;2;;;
