LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;2 m above gnd;2 m above gnd;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative Humidity;Total Precipitation;Sunshine Duration;Wind Speed;Wind Direction;Temperature;Temperature;Relative Humidity;Relative Humidity;Wind Speed;Wind Speed
UNIT;;;;;°C;%;mm;min;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily mean;daily sum;daily sum;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Sunshine Duration daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd]
2015;12;16;00;00;11.65;80.21;10.40;128.16;11.31;206.29;15.56;7.98;89.00;66.00;20.83;4.32
2015;12;17;00;00;11.39;82.08;0.00;521.79;7.71;151.84;15.10;8.36;92.00;74.00;10.95;5.00
2015;12;18;00;00;9.95;78.71;0.30;222.83;8.03;114.21;13.26;8.01;88.00;65.00;12.56;3.98
2015;12;19;00;00;9.49;74.29;0.00;514.49;7.40;114.95;13.13;6.69;83.00;69.00;11.30;3.55
2015;12;20;00;00;8.77;73.17;0.00;423.73;6.68;106.78;12.45;5.10;87.00;65.00;9.42;2.04
2015;12;21;00;00;10.21;73.88;0.40;222.43;10.92;212.50;13.18;6.71;87.00;61.00;19.42;5.35
2015;12;22;00;00;8.47;77.04;0.00;524.58;7.64;136.81;12.29;5.49;87.00;66.00;10.16;2.28
2015;12;23;00;00;9.60;79.50;0.00;166.27;7.22;194.10;13.34;6.90;91.00;68.00;12.07;2.88
2015;12;24;00;00;9.82;75.79;0.00;460.09;11.25;159.93;14.00;5.56;93.00;51.00;18.85;7.39
2015;12;25;00;00;9.62;81.12;0.00;515.96;7.88;142.99;12.41;6.85;90.00;74.00;10.97;5.04
2015;12;26;00;00;8.26;74.08;0.00;560.44;6.87;110.26;12.10;4.78;82.00;68.00;9.26;5.12
2015;12;27;00;00;7.52;68.88;0.00;436.31;7.07;110.75;11.68;4.53;82.00;60.00;9.26;4.21
2015;12;28;00;00;5.82;60.83;0.00;556.93;11.34;120.39;11.15;1.13;82.00;35.00;17.87;5.90
2015;12;29;00;00;6.90;58.25;0.00;281.29;5.10;138.88;9.89;3.07;83.00;36.00;9.69;1.02
2015;12;30;00;00;7.00;84.88;0.00;468.51;9.05;135.67;10.09;2.67;96.00;64.00;18.84;0.80
2015;12;31;00;00;6.94;83.54;1.40;0.00;8.45;165.68;11.29;1.56;96.00;69.00;20.52;1.30
2016;01;01;00;00;6.88;84.88;0.00;249.77;11.96;171.78;8.60;5.58;97.00;75.00;19.81;4.68
2016;01;02;00;00;5.76;86.71;6.30;0.00;14.58;154.79;8.15;3.84;94.00;75.00;22.48;6.38
2016;01;03;00;00;6.70;71.88;0.70;121.28;14.85;223.16;9.71;4.22;84.00;56.00;19.39;5.60
2016;01;04;00;00;6.63;76.50;12.50;243.83;22.79;236.34;8.43;4.40;84.00;67.00;30.01;12.89
2016;01;05;00;00;5.82;78.33;5.20;305.50;14.31;209.92;8.75;2.88;95.00;65.00;24.40;6.92
2016;01;06;00;00;5.61;77.42;0.70;264.26;11.85;215.72;8.89;2.35;87.00;61.00;18.21;5.00
2016;01;07;00;00;5.30;83.88;7.50;9.08;17.62;202.09;9.89;1.96;90.00;74.00;34.71;7.15
2016;01;08;00;00;6.95;82.42;1.70;40.85;13.71;183.27;10.99;4.10;93.00;57.00;23.89;2.04
2016;01;09;00;00;8.53;88.54;7.10;0.00;6.75;189.64;12.18;6.85;97.00;74.00;15.07;1.44
2016;01;10;00;00;8.16;77.00;4.10;77.09;17.80;221.65;9.87;5.92;93.00;61.00;33.63;6.52
2016;01;11;00;00;7.03;80.29;15.30;82.30;21.06;217.06;9.48;4.99;95.00;65.00;35.23;3.96
2016;01;12;00;00;5.60;76.38;3.80;438.79;34.75;252.46;7.43;4.06;82.00;71.00;48.20;24.38
2016;01;13;00;00;3.08;78.42;0.20;129.14;34.72;255.48;4.61;1.69;83.00;74.00;49.36;12.31
2016;01;14;00;00;1.24;82.25;2.10;86.45;16.81;182.92;5.01;-1.65;93.00;54.00;32.86;7.10
2016;01;15;00;00;1.65;79.96;3.60;7.66;40.53;268.79;4.02;-0.03;92.00;62.00;53.00;33.81
2016;01;16;00;00;1.23;82.17;0.90;168.20;21.68;300.99;3.31;-0.81;93.00;62.00;37.17;12.52
2016;01;17;00;00;-0.17;75.67;1.30;390.84;22.96;291.22;2.09;-2.57;95.00;52.00;36.46;5.15
2016;01;18;00;00;-1.69;69.71;0.00;160.71;17.39;119.73;1.82;-4.89;84.00;50.00;31.35;12.40
2016;01;19;00;00;2.48;82.79;3.10;0.00;9.33;134.58;5.96;-0.19;93.00;68.00;16.92;0.00
2016;01;20;00;00;2.65;85.83;1.00;206.42;7.00;313.94;3.95;0.68;96.00;74.00;16.17;0.51
2016;01;21;00;00;0.94;79.50;0.00;374.98;4.95;112.24;4.47;-1.11;96.00;57.00;10.83;0.00
2016;01;22;00;00;1.66;76.96;0.10;473.52;9.01;120.21;5.85;-1.86;87.00;56.00;13.85;4.02
2016;01;23;00;00;6.51;84.75;5.80;356.85;12.78;229.37;9.16;2.71;96.00;74.00;21.25;5.09
2016;01;24;00;00;5.14;78.04;0.00;152.01;7.34;123.61;10.35;0.39;98.00;65.00;14.90;1.80
2016;01;25;00;00;8.19;59.17;0.00;557.84;5.47;108.16;12.21;4.59;72.00;40.00;9.11;3.26
2016;01;26;00;00;9.04;69.38;0.00;539.79;5.86;126.95;12.72;6.06;88.00;42.00;9.50;1.30
2016;01;27;00;00;10.18;77.12;0.00;58.65;6.43;143.44;14.00;5.82;84.00;60.00;9.22;0.80
2016;01;28;00;00;10.94;76.12;3.10;0.00;9.72;221.30;13.23;9.08;97.00;54.00;22.91;1.30
2016;01;29;00;00;8.39;85.62;1.90;367.06;8.76;273.57;10.43;6.98;97.00;76.00;15.83;5.09
2016;01;30;00;00;8.05;71.25;1.30;79.79;18.52;226.67;12.26;4.40;84.00;52.00;40.55;3.67
2016;01;31;00;00;9.17;82.00;11.20;5.43;22.63;254.23;12.30;5.82;90.00;72.00;36.71;5.50
2016;02;01;00;00;11.58;75.29;0.00;387.16;25.17;259.72;13.44;9.88;83.00;65.00;35.45;14.83
2016;02;02;00;00;11.00;73.79;0.00;175.76;18.57;255.85;13.65;9.00;84.00;62.00;28.93;8.89
2016;02;03;00;00;5.51;78.38;7.60;94.71;20.35;272.43;10.58;2.85;85.00;66.00;31.29;9.18
2016;02;04;00;00;4.30;81.83;1.00;0.00;28.65;264.18;6.52;2.60;89.00;63.00;46.90;18.72
2016;02;05;00;00;8.55;82.25;0.00;368.58;11.79;226.56;12.53;5.03;91.00;62.00;28.45;1.08
2016;02;06;00;00;6.68;77.29;0.00;372.87;11.16;134.66;15.20;0.70;97.00;41.00;16.61;4.90
2016;02;07;00;00;4.37;85.17;5.90;0.00;13.17;182.08;7.27;0.92;96.00;76.00;27.00;3.56
2016;02;08;00;00;7.45;67.58;0.40;345.32;31.55;224.95;12.41;2.83;80.00;56.00;47.97;8.12
2016;02;09;00;00;8.82;68.58;2.60;7.02;35.41;236.33;11.72;4.14;83.00;57.00;56.33;12.74
2016;02;10;00;00;3.16;75.29;0.90;70.21;39.45;257.90;6.20;1.08;87.00;60.00;53.10;27.32
2016;02;11;00;00;3.48;73.17;0.10;247.02;15.38;233.42;7.11;0.25;93.00;54.00;29.02;2.60
2016;02;12;00;00;4.08;74.25;3.20;198.66;10.22;177.14;7.74;0.40;92.00;51.00;23.36;2.74
2016;02;13;00;00;6.27;77.38;1.90;113.46;22.38;245.19;9.82;2.47;91.00;60.00;43.85;2.81
2016;02;14;00;00;6.18;78.25;5.40;8.30;17.84;254.45;8.40;5.04;89.00;72.00;40.73;8.09
2016;02;15;00;00;3.63;81.04;0.90;247.18;15.96;301.93;5.18;1.98;95.00;67.00;22.03;6.41
2016;02;16;00;00;3.63;75.88;0.00;393.37;18.36;76.82;7.74;0.77;96.00;55.00;25.96;9.83
2016;02;17;00;00;2.18;80.21;0.00;213.19;9.24;289.12;6.08;-1.32;96.00;62.00;14.49;5.86
2016;02;18;00;00;4.75;74.33;0.00;341.23;8.90;162.12;10.57;0.79;94.00;48.00;13.53;4.02
2016;02;19;00;00;4.51;77.25;2.60;401.25;13.08;264.94;6.26;2.65;93.00;57.00;24.28;1.14
2016;02;20;00;00;5.42;71.50;1.20;0.00;25.12;232.31;9.87;1.45;76.00;63.00;39.63;11.09
2016;02;21;00;00;11.82;72.62;0.10;211.36;26.31;247.50;14.55;10.09;78.00;66.00;38.16;6.76
2016;02;22;00;00;11.57;73.62;0.00;472.15;16.77;265.92;15.22;8.71;86.00;60.00;27.72;5.69
2016;02;23;00;00;7.97;80.46;11.10;0.00;18.80;274.59;11.16;3.29;90.00;67.00;31.62;4.32
2016;02;24;00;00;3.80;79.21;2.40;399.45;9.43;145.59;8.74;-0.51;95.00;53.00;14.93;5.15
2016;02;25;00;00;3.38;85.08;7.80;0.00;13.07;124.60;5.50;1.98;94.00;69.00;22.33;3.32
2016;02;26;00;00;3.16;73.00;0.00;445.80;11.87;111.94;7.78;-0.36;100.00;49.00;22.07;0.51
2016;02;27;00;00;4.70;73.17;0.00;329.02;9.80;93.39;11.08;0.93;90.00;54.00;14.66;2.41
2016;02;28;00;00;4.20;84.92;0.00;40.85;10.81;316.69;9.45;-0.23;95.00;68.00;18.09;6.15
2016;02;29;00;00;2.70;90.96;14.00;0.00;23.42;320.60;4.66;0.72;96.00;85.00;30.24;18.42
2016;03;01;00;00;3.59;73.71;2.40;240.00;18.11;287.08;7.65;0.35;95.00;45.00;28.84;9.18
2016;03;02;00;00;6.77;75.75;7.80;77.37;27.66;249.33;10.11;3.67;81.00;69.00;37.21;16.64
2016;03;03;00;00;3.65;82.00;5.70;34.82;24.54;272.46;5.35;1.70;89.00;73.00;35.64;9.50
2016;03;04;00;00;4.13;74.62;3.20;0.00;22.57;196.48;8.34;-0.15;95.00;58.00;38.54;9.03
2016;03;05;00;00;5.40;74.67;6.70;73.69;11.88;186.74;7.63;1.52;86.00;64.00;21.79;0.00
2016;03;06;00;00;2.68;80.83;7.20;88.88;24.09;250.59;5.25;-0.23;95.00;65.00;42.96;3.55
2016;03;07;00;00;3.49;69.62;1.80;153.42;11.60;214.29;6.84;0.10;89.00;48.00;24.50;2.55
2016;03;08;00;00;2.94;77.17;2.90;234.48;9.48;281.69;5.57;0.29;91.00;62.00;18.21;2.41
2016;03;09;00;00;3.80;65.33;0.00;513.14;13.30;150.81;9.21;-1.01;86.00;41.00;25.08;5.40
2016;03;10;00;00;5.16;71.33;0.00;581.52;7.38;121.24;11.45;1.22;96.00;51.00;19.01;2.74
2016;03;11;00;00;4.96;78.62;0.00;375.94;8.40;190.57;11.40;0.74;95.00;47.00;18.85;0.00
2016;03;12;00;00;4.96;76.29;0.00;393.19;10.35;165.97;10.74;-0.22;96.00;54.00;21.46;1.80
2016;03;13;00;00;7.02;68.71;0.00;681.38;18.86;56.46;11.18;3.34;90.00;49.00;33.18;5.86
2016;03;14;00;00;6.35;66.12;0.00;624.12;15.87;82.47;11.78;2.62;81.00;49.00;23.44;9.83
2016;03;15;00;00;3.31;80.75;1.90;37.66;9.71;244.21;9.88;-0.97;96.00;59.00;24.59;1.08
2016;03;16;00;00;5.33;62.21;0.00;653.58;24.89;88.38;11.95;0.61;83.00;38.00;34.83;12.77
2016;03;17;00;00;5.35;75.54;0.00;714.60;7.32;216.07;11.11;-0.01;90.00;54.00;18.25;1.80
2016;03;18;00;00;8.12;72.58;0.00;596.69;6.36;230.88;13.90;2.64;93.00;51.00;12.66;2.60
2016;03;19;00;00;8.12;74.42;0.00;731.00;8.32;269.55;12.52;4.20;91.00;63.00;18.90;0.80
2016;03;20;00;00;6.61;82.21;0.00;394.69;8.58;272.43;11.66;3.62;95.00;60.00;16.26;1.02
2016;03;21;00;00;6.48;79.46;0.00;111.06;8.98;234.76;11.39;3.24;92.00;60.00;18.39;0.00
2016;03;22;00;00;6.64;73.71;0.00;360.50;7.26;174.59;12.35;1.53;96.00;46.00;20.39;0.36
2016;03;23;00;00;5.22;77.67;1.10;259.15;11.14;203.51;10.02;-0.18;95.00;63.00;25.41;1.61
2016;03;24;00;00;6.72;72.25;0.00;452.36;9.63;316.35;11.53;2.03;95.00;50.00;12.59;6.62
2016;03;25;00;00;8.31;74.42;6.70;0.00;15.20;244.89;10.06;6.42;83.00;69.00;25.72;5.40
2016;03;26;00;00;10.70;71.21;1.00;771.02;10.69;185.77;16.80;6.51;90.00;41.00;20.24;2.31
2016;03;27;00;00;9.34;66.83;2.20;86.23;11.66;213.66;12.50;4.14;92.00;52.00;24.61;1.61
2016;03;28;00;00;9.08;68.04;0.00;414.85;21.38;188.70;13.97;2.51;94.00;52.00;39.47;8.71
2016;03;29;00;00;10.73;64.75;3.80;299.30;18.66;259.69;14.55;6.85;91.00;53.00;32.05;1.44
2016;03;30;00;00;13.37;74.54;7.70;106.02;11.05;191.27;17.85;9.48;95.00;56.00;20.42;3.89
2016;03;31;00;00;14.44;66.75;0.00;481.22;14.86;126.07;22.98;5.10;96.00;41.00;23.68;6.79
2016;04;01;00;00;10.27;81.12;0.00;233.62;11.68;284.75;13.74;7.98;97.00;56.00;26.76;0.00
2016;04;02;00;00;13.12;74.88;0.00;564.86;11.23;103.81;20.91;5.89;91.00;54.00;18.67;5.00
2016;04;03;00;00;16.23;65.54;0.00;0.00;10.92;200.71;20.82;11.12;79.00;50.00;16.24;4.39
2016;04;04;00;00;14.95;68.83;0.90;245.96;7.08;212.42;17.87;11.91;79.00;59.00;12.56;2.04
2016;04;05;00;00;12.71;81.79;5.20;33.83;7.05;236.11;15.36;10.07;97.00;65.00;18.28;2.10
2016;04;06;00;00;11.89;77.46;5.10;371.13;11.25;275.24;15.47;8.59;97.00;60.00;18.84;4.68
2016;04;07;00;00;8.46;70.92;1.30;0.00;15.57;274.04;10.78;6.30;87.00;58.00;22.68;8.56
2016;04;08;00;00;8.07;73.79;1.80;0.00;6.09;209.46;11.26;5.27;89.00;56.00;10.37;1.08
2016;04;09;00;00;9.73;67.92;0.00;117.45;7.78;306.22;12.29;6.17;84.00;54.00;13.66;3.10
2016;04;10;00;00;11.36;63.00;0.00;700.64;9.76;134.55;16.89;5.74;76.00;45.00;16.75;2.97
2016;04;11;00;00;12.49;67.25;0.10;640.19;7.90;163.37;18.59;5.76;86.00;49.00;11.75;2.55
2016;04;12;00;00;13.95;63.96;1.00;715.34;7.95;150.00;19.25;8.97;81.00;40.00;16.42;0.80
2016;04;13;00;00;11.81;78.17;7.30;102.13;12.89;226.87;14.03;9.38;94.00;66.00;22.46;1.44
2016;04;14;00;00;11.66;70.25;2.20;455.00;10.92;212.89;16.27;7.57;89.00;49.00;18.06;2.10
2016;04;15;00;00;12.05;72.79;2.60;37.66;12.91;200.28;15.99;7.97;93.00;54.00;24.93;4.10
2016;04;16;00;00;13.86;72.21;5.40;111.70;14.13;189.81;17.83;10.17;94.00;49.00;27.80;2.28
2016;04;17;00;00;10.57;81.42;7.90;52.34;18.30;262.06;14.84;6.05;93.00;63.00;34.41;5.99
2016;04;18;00;00;7.65;83.62;12.10;0.00;11.66;291.68;9.86;6.09;94.00;67.00;23.22;1.08
2016;04;19;00;00;9.49;65.50;0.00;776.03;5.98;200.50;15.31;4.60;90.00;47.00;13.68;1.08
2016;04;20;00;00;11.41;67.46;0.00;809.13;12.70;106.56;18.94;3.84;92.00;44.00;22.42;3.32
2016;04;21;00;00;13.20;66.42;0.00;401.42;9.44;216.56;20.69;4.28;88.00;43.00;16.06;4.35
2016;04;22;00;00;14.94;74.50;0.80;131.44;10.49;284.63;17.49;11.31;94.00;65.00;16.62;4.68
2016;04;23;00;00;10.87;88.21;8.20;0.00;11.65;298.09;14.47;6.13;96.00;79.00;30.25;0.72
2016;04;24;00;00;5.37;71.38;2.80;391.91;13.42;302.71;9.63;0.86;92.00;43.00;19.20;5.04
2016;04;25;00;00;5.16;68.21;2.60;273.41;24.16;276.82;9.94;-0.60;89.00;44.00;38.77;11.77
2016;04;26;00;00;6.25;78.42;6.30;47.23;25.93;277.93;7.79;3.97;89.00;69.00;39.66;2.19
2016;04;27;00;00;4.61;68.75;1.20;501.06;25.89;261.81;8.08;1.34;89.00;49.00;40.19;14.28
2016;04;28;00;00;7.19;54.92;0.10;693.13;7.39;240.05;11.78;2.01;71.00;44.00;17.50;0.80
2016;04;29;00;00;10.19;59.25;0.00;444.26;3.28;233.45;14.90;4.53;76.00;48.00;5.63;0.36
2016;04;30;00;00;11.10;68.71;5.90;196.29;12.80;225.75;17.13;5.56;94.00;39.00;26.65;4.10
2016;05;01;00;00;8.09;87.79;11.90;0.00;17.16;259.66;12.41;4.87;95.00;76.00;23.73;3.76
2016;05;02;00;00;11.88;79.17;0.10;444.26;7.88;263.29;17.05;6.54;97.00;57.00;15.19;3.62
2016;05;03;00;00;12.23;71.00;3.80;401.85;10.23;275.66;15.15;9.39;80.00;60.00;20.67;2.55
2016;05;04;00;00;10.50;65.71;0.00;910.78;7.25;85.82;15.76;4.10;86.00;46.00;12.41;2.16
2016;05;05;00;00;12.03;59.17;0.00;932.65;17.11;102.64;19.64;2.34;82.00;39.00;27.78;3.08
2016;05;06;00;00;15.88;55.17;0.00;939.63;9.43;100.37;22.68;8.68;80.00;39.00;14.34;5.96
2016;05;07;00;00;17.14;58.50;0.00;933.11;6.30;146.55;22.78;11.38;88.00;35.00;9.75;1.44
2016;05;08;00;00;16.32;61.88;0.00;874.76;11.49;109.94;23.41;8.66;80.00;38.00;23.47;2.55
2016;05;09;00;00;16.57;67.04;0.00;349.40;7.44;106.65;22.73;9.76;84.00;52.00;14.04;1.61
2016;05;10;00;00;18.03;63.58;0.10;662.55;5.67;174.03;22.38;13.76;80.00;52.00;10.81;1.44
2016;05;11;00;00;15.03;79.42;0.70;55.34;5.30;183.17;19.92;11.05;94.00;70.00;12.56;0.00
2016;05;12;00;00;13.55;86.08;27.70;0.00;12.65;240.50;16.23;12.19;96.00;70.00;24.01;2.16
2016;05;13;00;00;13.72;86.29;21.00;0.00;18.73;288.52;15.56;11.91;91.00;82.00;25.56;5.45
2016;05;14;00;00;13.07;82.29;7.20;97.05;10.38;311.28;14.65;9.99;95.00;73.00;14.58;6.38
2016;05;15;00;00;8.84;68.08;0.00;685.88;11.81;326.84;12.33;5.23;85.00;51.00;14.39;5.60
2016;05;16;00;00;9.21;70.21;5.80;11.61;13.76;249.88;12.88;4.45;83.00;58.00;23.62;1.94
2016;05;17;00;00;11.89;72.50;1.80;355.35;7.62;223.64;16.58;6.76;92.00;50.00;13.72;0.51
2016;05;18;00;00;14.48;67.71;4.80;174.99;6.81;174.98;20.21;8.15;91.00;48.00;19.77;1.08
2016;05;19;00;00;11.51;75.92;12.50;224.04;16.79;268.61;13.33;9.02;92.00;63.00;23.31;4.69
2016;05;20;00;00;13.32;65.71;0.00;563.96;7.23;244.81;19.71;4.96;87.00;41.00;10.95;2.31
2016;05;21;00;00;18.29;66.79;0.00;623.35;6.05;106.18;24.32;11.72;87.00;49.00;10.95;3.22
2016;05;22;00;00;18.83;66.75;3.60;605.01;11.19;168.82;26.26;12.74;90.00;46.00;28.61;1.94
2016;05;23;00;00;10.62;83.96;21.70;0.00;21.54;260.54;13.76;9.20;92.00;70.00;25.98;15.27
2016;05;24;00;00;11.68;79.67;2.40;99.64;15.91;298.41;15.86;8.68;90.00;62.00;21.92;6.13
2016;05;25;00;00;15.17;71.46;0.00;490.21;5.95;168.00;21.07;8.57;96.00;50.00;14.04;1.80
2016;05;26;00;00;19.34;65.04;0.00;714.01;4.69;120.51;24.15;13.06;84.00;48.00;8.35;2.28
2016;05;27;00;00;20.52;69.42;0.00;432.04;6.44;204.54;25.49;15.27;90.00;44.00;13.40;1.44
2016;05;28;00;00;19.95;76.54;4.90;544.16;7.52;167.94;25.20;15.12;96.00;56.00;22.15;0.80
2016;05;29;00;00;16.53;87.17;13.70;25.04;7.32;184.10;18.76;13.62;98.00;76.00;15.04;1.44
2016;05;30;00;00;16.25;76.58;7.60;52.34;17.60;243.23;18.92;14.20;90.00;62.00;24.29;9.42
2016;05;31;00;00;15.24;73.71;6.10;84.89;13.75;247.52;18.62;12.82;89.00;57.00;27.11;3.67
2016;06;01;00;00;16.15;72.83;0.10;410.43;4.96;226.70;19.91;12.06;89.00;59.00;12.57;0.51
2016;06;02;00;00;15.61;79.42;6.60;81.70;11.71;248.98;20.02;13.12;93.00;58.00;21.89;2.97
2016;06;03;00;00;14.91;87.54;4.20;0.00;7.15;191.24;16.64;12.76;95.00;78.00;12.02;3.89
2016;06;04;00;00;16.11;80.50;0.60;165.27;10.04;262.27;19.78;12.79;92.00;63.00;16.10;5.40
2016;06;05;00;00;16.45;82.62;3.40;331.85;4.52;238.16;19.25;13.31;98.00;70.00;7.99;0.80
2016;06;06;00;00;18.81;73.33;0.70;648.47;3.30;142.35;24.43;12.95;98.00;50.00;6.92;0.51
2016;06;07;00;00;19.65;70.83;0.80;563.49;5.17;222.63;23.90;15.63;80.00;59.00;11.17;0.51
2016;06;08;00;00;17.17;81.04;8.90;88.03;10.87;259.53;19.67;14.11;93.00;70.00;15.54;5.90
2016;06;09;00;00;17.49;75.00;0.70;568.90;7.41;204.01;20.93;13.47;96.00;52.00;14.00;2.97
2016;06;10;00;00;18.33;66.75;0.00;597.01;4.75;154.58;23.67;11.90;88.00;47.00;7.77;1.94
2016;06;11;00;00;17.85;72.83;14.60;214.47;11.07;256.37;19.66;15.22;92.00;61.00;18.13;3.42
2016;06;12;00;00;15.97;79.42;4.70;67.66;13.69;252.51;17.22;14.00;89.00;70.00;20.96;5.86
2016;06;13;00;00;14.99;85.42;21.00;0.00;11.08;233.31;17.04;13.20;94.00;69.00;24.40;3.60
2016;06;14;00;00;14.96;78.71;3.80;70.85;13.89;224.77;17.45;12.28;94.00;64.00;34.11;2.81
2016;06;15;00;00;14.05;71.46;2.20;194.82;7.50;183.75;18.13;8.73;81.00;58.00;12.98;0.72
2016;06;16;00;00;14.77;84.46;7.00;0.00;10.29;184.87;17.29;11.63;97.00;71.00;24.03;1.44
2016;06;17;00;00;15.46;72.17;5.30;460.63;11.60;234.27;18.88;11.50;95.00;53.00;24.45;0.51
2016;06;18;00;00;14.86;75.50;2.40;154.72;7.79;211.48;16.77;12.14;88.00;69.00;15.12;0.72
2016;06;19;00;00;14.03;81.21;4.60;477.81;13.28;299.36;16.40;11.98;89.00;70.00;19.00;7.39
2016;06;20;00;00;15.92;73.25;0.00;421.47;4.53;217.45;22.26;9.43;97.00;52.00;13.85;0.36
2016;06;21;00;00;17.15;82.33;2.00;32.18;6.43;200.82;19.79;13.16;95.00;61.00;13.28;0.80
2016;06;22;00;00;22.09;75.50;0.00;942.14;7.59;89.78;28.97;13.72;96.00;54.00;14.59;1.30
2016;06;23;00;00;25.59;69.17;0.00;962.28;6.05;182.32;31.59;18.40;88.00;49.00;15.65;0.80
2016;06;24;00;00;26.12;65.12;1.10;788.77;8.83;261.26;30.96;21.73;89.00;45.00;22.55;1.30
2016;06;25;00;00;20.27;81.38;3.50;129.57;11.84;267.79;23.74;15.20;94.00;66.00;28.12;0.51
2016;06;26;00;00;16.20;71.54;0.10;477.64;10.93;294.62;21.03;11.55;92.00;51.00;16.62;5.35
2016;06;27;00;00;17.08;65.96;0.00;884.16;8.98;257.82;22.09;10.58;82.00;47.00;16.31;1.53
2016;06;28;00;00;18.61;72.42;0.00;428.89;7.01;255.83;23.10;13.03;85.00;59.00;13.66;1.08
2016;06;29;00;00;20.38;71.21;0.10;680.76;4.89;201.71;24.54;15.36;85.00;55.00;13.10;0.36
2016;06;30;00;00;19.85;75.46;5.90;432.53;4.76;209.83;21.34;17.62;84.00;69.00;7.41;1.14
2016;07;01;00;00;21.09;67.54;2.40;648.57;4.31;199.56;25.56;16.77;83.00;53.00;7.79;1.02
2016;07;02;00;00;19.01;73.75;4.40;126.61;11.90;251.10;20.55;15.71;85.00;64.00;23.47;1.84
2016;07;03;00;00;17.18;65.17;0.00;377.35;6.74;287.97;20.68;13.47;78.00;48.00;14.37;0.80
2016;07;04;00;00;19.14;69.00;0.00;912.64;5.40;214.34;24.69;12.81;88.00;53.00;11.99;1.53
2016;07;05;00;00;20.78;68.75;0.00;893.76;9.27;262.56;25.20;15.90;94.00;47.00;17.87;1.48
2016;07;06;00;00;19.56;64.25;0.00;584.80;9.11;304.30;23.50;15.59;80.00;48.00;16.98;4.33
2016;07;07;00;00;20.09;63.83;0.00;753.91;4.98;231.49;25.66;13.83;81.00;44.00;9.73;0.36
2016;07;08;00;00;22.64;64.38;0.80;736.24;9.75;227.91;28.50;15.98;89.00;46.00;19.59;1.44
2016;07;09;00;00;22.52;64.88;0.50;875.75;8.37;285.07;27.36;17.32;81.00;47.00;12.29;2.41
2016;07;10;00;00;24.82;64.04;0.00;878.39;6.82;185.44;31.44;16.61;90.00;41.00;13.66;1.80
2016;07;11;00;00;23.72;75.92;5.30;236.04;6.64;200.26;28.06;19.13;97.00;58.00;13.04;1.84
2016;07;12;00;00;18.79;88.67;14.10;26.69;5.64;232.85;20.44;15.99;95.00;79.00;12.64;1.08
2016;07;13;00;00;15.02;76.42;4.10;97.02;16.55;259.56;16.87;12.24;88.00;64.00;28.29;3.40
2016;07;14;00;00;12.77;78.17;8.10;156.61;13.86;282.33;14.33;10.85;87.00;68.00;18.29;5.76
2016;07;15;00;00;14.85;67.33;0.10;542.55;9.95;220.37;19.19;10.96;85.00;49.00;18.78;3.24
2016;07;16;00;00;16.92;64.25;0.00;752.01;5.59;95.51;23.06;9.93;88.00;43.00;10.50;2.31
2016;07;17;00;00;20.90;59.38;0.00;874.66;7.29;177.44;27.26;13.69;74.00;44.00;10.50;4.10
2016;07;18;00;00;23.10;66.71;0.00;871.66;5.65;203.07;28.77;17.65;86.00;46.00;13.68;0.51
2016;07;19;00;00;24.50;62.12;0.00;870.59;8.98;111.23;30.74;17.26;84.00;39.00;15.58;1.30
2016;07;20;00;00;26.23;60.21;0.00;868.46;9.08;119.35;33.10;18.46;83.00;37.00;11.98;4.90
2016;07;21;00;00;24.41;64.21;3.20;544.05;6.38;185.08;28.59;20.68;82.00;52.00;12.90;0.51
2016;07;22;00;00;21.58;79.17;14.60;132.27;9.00;182.61;25.40;18.78;94.00;62.00;18.92;3.62
2016;07;23;00;00;20.66;79.29;1.00;63.53;5.85;257.68;24.10;17.53;92.00;62.00;10.90;2.60
